source,record_id,application_number,publication_number,patent_number,invention_title,filing_date,filing_year,publication_date,grant_date,first_applicant,applicant_names,assignee_names,cpc_symbols,application_type,source_url,query_year,ticker,parent_company,matched_terms_all,matched_alias_terms,matched_product_terms,matched_text_all,match_fields_all,match_kinds_all,mention_types_all,match_contexts_all,matched_term_count,matched_alias_term_count,matched_product_term_count,match_occurrence_count,max_confidence_score,needs_manual_review,review_reasons_all,best_match_term,best_match_field,best_match_kind
uspto,PCTUS2024058756,PCTUS2024058756,,,SYSTEMS AND METHODS FOR NUCLEIC ACID MISMATCH ERROR DETECTION APPLICATIONS,2024-12-05,2024,,,"ULTIMA GENOMICS, INC.","ULTIMA GENOMICS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024058756,2024,ULTIMA,Ultima Genomics,Ultima; Ultima Genomics; Ultima Genomics Inc,Ultima; Ultima Genomics; Ultima Genomics Inc,,ultima; ultima genomics; ultima genomics inc,applicant_names; first_applicant,company_alias,generic_mention,ultima genomics inc,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,Ultima Genomics,applicant_names,company_alias
uspto,PCTUS2024060410,PCTUS2024060410,,,SYSTEMS AND METHODS FOR AMPLIFICATION PROCEDURES FOR SEQUENCING,2024-12-16,2024,,,"ULTIMA GENOMICS, INC.","ULTIMA GENOMICS, INC.",,,PCT,https://patentcenter.uspto.gov/applications/PCTUS2024060410,2024,ULTIMA,Ultima Genomics,Ultima; Ultima Genomics; Ultima Genomics Inc,Ultima; Ultima Genomics; Ultima Genomics Inc,,ultima; ultima genomics; ultima genomics inc,applicant_names; first_applicant,company_alias,generic_mention,ultima genomics inc,3,3,0,6,0.9,True,context_required_term; single_token_term; low_confidence,Ultima Genomics,applicant_names,company_alias
uspto,18407660,18407660,US20240226845A1,,DIPODAL SILANE BONDED SORBENTS FOR SOLID PHASE EXTRACTION AND USE THEREOF FOR OLIGONUCLEOTIDE EXTRACTION,2024-01-09,2024,2024-07-11,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18407660,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18414679,18414679,US20240240170A1,12359191,POLYANIONIC ACIDS TO IMPROVE RECOVERY AND MINIMIZE SYSTEM LOSS,2024-01-17,2024,2024-07-18,2025-07-15,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18414679,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18425647,18425647,US20240255474A1,,LIQUID CHROMATOGRAPHY COLUMN HOLDER,2024-01-29,2024,2024-08-01,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18425647,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18437482,18437482,US20240189740A1,,PERFORMANCE AND DYNAMIC RANGE FOR OLIGONUCLEOTIDE BIOANALYSIS THROUGH REDUCTION OF NON SPECIFIC BINDING,2024-02-09,2024,2024-06-13,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18437482,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18578838,18578838,US20240339314A1,,MASS SPECTROMETER HAVING HIGH SAMPLING DUTY CYCLE,2024-01-12,2024,2024-10-10,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18578838,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18580744,18580744,US20250104990A1,,MASS SPECTROMETER FOR GENERATING AND SUMMING MASS SPECTRAL DATA,2024-01-19,2024,2025-03-27,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18580744,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18586786,18586786,US20240201142A1,,"NEEDLE DRIVE, SYSTEM AND METHOD",2024-02-26,2024,2024-06-20,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18586786,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18598803,18598803,US20240302335A1,,CHROMATOGRAPHY COLUMN ADAPTERS WITH FACE SEALS FOR INTERFACING WITH CLAMPING FLUIDIC CONNECTORS,2024-03-07,2024,2024-09-12,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18598803,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18599353,18599353,US20250003851A1,,RHEOMETER FOR SIMULTANEOUS RHEOLOGICAL AND ELECTRICAL MEASUREMENTS,2024-03-08,2024,2025-01-02,,TA Instruments-Waters LLC,TA Instruments-Waters LLC,,,Utility,https://patentcenter.uspto.gov/applications/18599353,2024,WAT,Waters Corporation,TA Instruments; Waters,TA Instruments; Waters,,ta instruments; waters,applicant_names; first_applicant,company_alias,methods_or_use,ta instruments waters llc,2,2,0,4,0.89,True,context_required_term; single_token_term; low_confidence,TA Instruments,applicant_names,company_alias
uspto,18599970,18599970,US20240302334A1,12680988,ANALYSIS OF OLIGOSACCHARIDES USING A LIQUID CHROMATOGRAPHY SYSTEM AND A CHROMATOGRAPHIC COLUMN IN WHICH THE LC SYSTEM AND COLUMN'S INTERNAL METAL SURFACE HAS BEEN MODIFIED WITH A LAYER OF INERT MATERIAL,2024-03-08,2024,2024-09-12,2026-07-14,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18599970,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18604005,18604005,US20240219275A1,12216034,METHODS TO INCREASE SENSITIVITY OF LC/MS ANALYSIS,2024-03-13,2024,2024-07-04,2025-02-04,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18604005,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18613271,18613271,US20240317470A1,12565365,SOLVENT TUBE MANAGEMENT,2024-03-22,2024,2024-09-26,2026-03-03,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18613271,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18615474,18615474,US20240241087A1,12372501,GRADIENT PROPORTIONING VALVE,2024-03-25,2024,2024-07-18,2025-07-29,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18615474,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18619589,18619589,US20240329047A1,,CANCER RISK ASSESSMENT,2024-03-28,2024,2024-10-03,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18619589,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18633771,18633771,US20240256261A1,12625695,APPLICATION HUB FOR APPLICATIONS FOR AN ANALYTICAL SERVICES PLATFORM,2024-04-12,2024,2024-08-01,2026-05-12,Waters Technologies Ireland Limited,Waters Technologies Ireland Limited,,,Utility,https://patentcenter.uspto.gov/applications/18633771,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies ireland limited,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18633881,18633881,US20240256262A1,12625696,APPLICATION HUB FOR APPLICATIONS FOR AN ANALYTICAL SERVICES PLATFORM,2024-04-12,2024,2024-08-01,2026-05-12,Waters Technologies Ireland Limited,Waters Technologies Ireland Limited,,,Utility,https://patentcenter.uspto.gov/applications/18633881,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies ireland limited,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18634339,18634339,US20240345037A1,,CHARGED AEROSOL DETECTORS,2024-04-12,2024,2024-10-17,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18634339,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18643216,18643216,US20240280450A1,,CHELATOR BASED ELUENTS FOR SOLID PHASE EXTRACTION OF PHOSPHORYLATED COMPOUNDS,2024-04-23,2024,2024-08-22,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18643216,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18644518,18644518,US20240293799A1,,CHROMATOGRAPHIC MATERIALS,2024-04-24,2024,2024-09-05,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18644518,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18645498,18645498,US20240302333A1,,COATED FLOW PATH COMPONENTS FOR CHROMATOGRAPHIC EFFECTS,2024-04-25,2024,2024-09-12,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18645498,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18647811,18647811,US20240359161A1,,PARTICLES FOR AFFINITY CHROMATOGRAPHY AND METHODS OF PRODUCTION THEREOF,2024-04-26,2024,2024-10-31,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18647811,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18647863,18647863,US20240361318A1,,METHODS OF LOADING A STREPTAVIDIN COLUMN WITH BIOTINYLATED AFFINITY AGENTS,2024-04-26,2024,2024-10-31,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18647863,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18650681,18650681,US20240282559A1,12278097,BENCH-TOP TIME OF FLIGHT MASS SPECTROMETER,2024-04-30,2024,2024-08-22,2025-04-15,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18650681,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18654384,18654384,US20240367072A1,,PROTEIN A/G PARTICLES FOR AFFINITY CHROMATOGRAPHY AND METHODS OF USE THEREOF,2024-05-03,2024,2024-11-07,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18654384,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18659714,18659714,US20240424427A1,,"SAMPLE PREPARATION DEVICES, KITS AND METHODS",2024-05-09,2024,2024-12-26,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18659714,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18660505,18660505,US20240377355A1,,APPARATUS TO MEASURE ELECTROPHORETIC MOBILITY,2024-05-10,2024,2024-11-14,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18660505,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18661137,18661137,US20240377358A1,,FLOW CELL FOR ELECTROPHORETIC MOBILITY MEASUREMENT,2024-05-10,2024,2024-11-14,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18661137,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18662095,18662095,US20240301097A1,12338300,POLYMER PARTICLES WITH A GRADIENT COMPOSITION AND METHODS OF PRODUCTION THEREOF,2024-05-13,2024,2024-09-12,2025-06-24,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18662095,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18662417,18662417,US20240385134A1,,HERMETICALLY SEALED SAMPLE PAN AND DEVICE FOR UNSEALING SAME,2024-05-13,2024,2024-11-21,,TA Instruments-Waters LLC,TA Instruments-Waters LLC,,,Utility,https://patentcenter.uspto.gov/applications/18662417,2024,WAT,Waters Corporation,TA Instruments; Waters,TA Instruments; Waters,,ta instruments; waters,applicant_names; first_applicant,company_alias,methods_or_use,ta instruments waters llc,2,2,0,4,0.89,True,context_required_term; single_token_term; low_confidence,TA Instruments,applicant_names,company_alias
uspto,18664594,18664594,US20240297029A1,,SELF-CALIBRATION OF HIGH RESOLUTION MASS SPECTRUM,2024-05-15,2024,2024-09-05,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18664594,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18669944,18669944,US20240393299A1,,INSERTION SEALING DEVICE FOR A CHROMATOGRAPHY COLUMN,2024-05-21,2024,2024-11-28,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18669944,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18679628,18679628,US20240401023A1,,OLIGONUCLEOTIDE EXTRACTION METHOD AND KIT,2024-05-31,2024,2024-12-05,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18679628,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18686595,18686595,US20240363322A1,,NEBULISER OUTLET ASSEMBLY,2024-02-26,2024,2024-10-31,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18686595,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18691376,18691376,US20240388048A1,,A CONNECTOR,2024-03-12,2024,2024-11-21,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18691376,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18693796,18693796,US20240395530A1,,ION SOURCE ASSEMBLY,2024-03-20,2024,2024-11-28,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18693796,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18698443,18698443,US20240420938A1,,ION DETECTORS,2024-04-04,2024,2024-12-19,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18698443,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18711470,18711470,US20250022699A1,,A METHOD OF CONFIGURING A STRING OF PULSES,2024-05-17,2024,2025-01-16,,Waters Technologies Ireland Limited,Waters Technologies Ireland Limited,,,Utility,https://patentcenter.uspto.gov/applications/18711470,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies ireland limited,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18717182,18717182,US20250039990A1,,A TEMPERATURE MONITORING SYSTEM,2024-06-06,2024,2025-01-30,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18717182,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18729736,18729736,US20250104985A1,,MASS SPECTROMETER,2024-07-17,2024,2025-03-27,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18729736,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18739559,18739559,US20240326019A1,,SORBENT USED TO IMPROVE CHROMATOGRAPHIC SEPARATIONS IN SIZE EXCLUSION CHROMATOGRAPHY VIA REDUCED SECONDARY INTERACTIONS,2024-06-11,2024,2024-10-03,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18739559,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18742319,18742319,US20240416259A1,,COLUMN FLOW DAMPENER FOR MALS NOISE REDUCTION DURING SEC-MALS ANALYSIS,2024-06-13,2024,2024-12-19,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18742319,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18748229,18748229,US20240429884A1,,CIRCUIT TO CONTROL ACOUSTO-OPTIC MODULATORS FOR MEASURING ELECTROPHORETIC MOBILITY,2024-06-20,2024,2024-12-26,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18748229,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18748239,18748239,US20240429677A1,,LASER DRIVER CIRCUIT FOR MEASURING ELECTROPHORETIC MOBILITY OF A SAMPLE,2024-06-20,2024,2024-12-26,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18748239,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18748243,18748243,US20240425844A1,,SALT PLUG INJECTION METHODS FOR IMPROVED ANION EXCHANGE ANALYSES OF LARGE NUCLEIC ACIDS,2024-06-20,2024,2024-12-26,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18748243,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18749930,18749930,US20240335830A1,,COATINGS WITH IMMOBILIZED AFFINITY LIGANDS AND ENZYMES AND USE THEREOF IN LIQUID CHROMATOGRAPHY ASSAYS,2024-06-21,2024,2024-10-10,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18749930,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18758956,18758956,US20240355606A1,,ION ENTRY/EXIT DEVICE,2024-06-28,2024,2024-10-24,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18758956,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18767095,18767095,US20250020619A1,,METHODS AND KITS FOR ELUTING ANALYTES FROM IMMUNOAFFINITY COLUMNS,2024-07-09,2024,2025-01-16,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18767095,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18768828,18768828,US20240363321A1,12424427,TWO DIMENSIONAL MSMS,2024-07-10,2024,2024-10-31,2025-09-23,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18768828,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18770031,18770031,US20250014879A1,,OPTIMISED TARGETED ANALYSIS,2024-07-11,2024,2025-01-09,,Micromass UK Limited,Micromass UK Limited,,,Utility,https://patentcenter.uspto.gov/applications/18770031,2024,WAT,Waters Corporation,Micromass,Micromass,,micromass,applicant_names; first_applicant,company_alias,generic_mention,micromass uk limited,1,1,0,2,0.82,True,single_token_term,Micromass,applicant_names,company_alias
uspto,18772812,18772812,US20240367123A1,,SYSTEM AND METHOD FOR SOLVENT MIXING IN A CHROMATOGRAPHY SYSTEM,2024-07-15,2024,2024-11-07,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18772812,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18776767,18776767,US20240369481A1,,SKID ATTACHMENT,2024-07-18,2024,2024-11-07,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18776767,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18776902,18776902,US20250035584A1,,CALCULATING ELECTROPHORETIC MOBILITY OF A SAMPLE BY EXTRACTING FREQUENCY SHIFT,2024-07-18,2024,2025-01-30,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18776902,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18777723,18777723,US20250035585A1,,CALCULATING ELECTROPHORETIC MOBILITY OF A SAMPLE BY EXTRACTING SPECTRA,2024-07-19,2024,2025-01-30,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18777723,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
uspto,18777771,18777771,US20250027911A1,,DEVICE FOR MOBILE PHASE VELOCITY CONTROL ACROSS THE DIAMETER OF A CHROMATOGRAPHY COLUMN,2024-07-19,2024,2025-01-23,,Waters Technologies Corporation,Waters Technologies Corporation,,,Utility,https://patentcenter.uspto.gov/applications/18777771,2024,WAT,Waters Corporation,Waters,Waters,,waters,applicant_names; first_applicant,company_alias,generic_mention,waters technologies corporation,1,1,0,2,0.33,True,context_required_term; single_token_term; low_confidence,Waters,applicant_names,company_alias
uspto,18783749,18783749,US20250035583A1,,APPARATUS TO ISOLATE VIBRATION FOR ELECTROPHORETIC MOBILITY MEASUREMENT,2024-07-25,2024,2025-01-30,,"Wyatt Technology, LLC","Wyatt Technology, LLC",,,Utility,https://patentcenter.uspto.gov/applications/18783749,2024,WAT,Waters Corporation,Wyatt Technology,Wyatt Technology,,wyatt technology,applicant_names; first_applicant,company_alias,generic_mention,wyatt technology llc,1,1,0,2,0.85,False,,Wyatt Technology,applicant_names,company_alias
